elev_ft,stor_af
796.4,64722.7
796.5,64871.3
796.6,65020.0
796.7,65168.9
796.8,65318.0
796.9,65467.2
797.0,65616.7
797.1,65766.3
797.2,65916.1
797.3,66066.1
797.4,66216.3
797.5,66366.7
797.6,66517.2
797.7,66668.0
797.8,66818.9
797.9,66970.0
798.0,67121.3
798.1,67272.8
798.2,67424.5
798.3,67576.4
798.4,67728.5
798.5,67880.8
798.6,68033.3
798.7,68186.0
798.8,68338.8
798.9,68491.9
799.0,68645.1
799.1,68798.4
799.2,68952.0
799.3,69105.7
799.4,69259.6
799.5,69413.6
799.6,69567.8
799.7,69722.2
799.8,69876.8
799.9,70031.5
800.0,70186.4
800.1,70341.4
800.2,70496.7
800.3,70652.1
800.4,70807.7
800.5,70963.5
800.6,71119.4
800.7,71275.5
800.8,71431.8
800.9,71588.2
801.0,71744.8
801.1,71901.7
801.2,72058.7
801.3,72215.8
801.4,72373.2
801.5,72530.7
801.6,72688.4
801.7,72846.3
801.8,73004.3
801.9,73162.6
802.0,73320.9
802.1,73479.4
802.2,73638.1
802.3,73796.9
802.4,73955.9
802.5,74115.1
802.6,74274.4
802.7,74433.9
802.8,74593.6
802.9,74753.4
803.0,74913.4
803.1,75073.5
803.2,75233.9
803.3,75394.3
803.4,75555.0
803.5,75715.7
803.6,75876.6
803.7,76037.6
803.8,76198.8
803.9,76360.1
804.0,76521.5
804.1,76683.1
804.2,76844.8
804.3,77006.7
804.4,77168.7
804.5,77330.9
804.6,77493.2
804.7,77655.7
804.8,77818.3
804.9,77981.1
805.0,78144.0
805.1,78307.1
805.2,78470.3
805.3,78633.7
805.4,78797.2
805.5,78960.9
805.6,79124.8
805.7,79288.8
805.8,79453.0
805.9,79617.4
806.0,79781.9
806.1,79946.6
806.2,80111.5
806.3,80276.4
806.4,80441.6
806.5,80606.9
806.6,80772.4
806.7,80938.0
806.8,81103.7
806.9,81269.7
807.0,81435.7
807.1,81601.9
807.2,81768.3
807.3,81934.8
807.4,82101.4
807.5,82268.2
807.6,82435.2
807.7,82602.3
807.8,82769.5
807.9,82936.9
808.0,83104.4
808.1,83272.1
808.2,83439.8
808.3,83607.7
808.4,83775.8
808.5,83944.0
808.6,84112.3
808.7,84280.7
808.8,84449.2
808.9,84617.9
809.0,84786.7
809.1,84955.6
809.2,85124.5
809.3,85293.7
809.4,85462.9
809.5,85632.2
809.6,85801.6
809.7,85971.2
809.8,86140.8
809.9,86310.6
810.0,86480.5
810.1,86650.5
810.2,86820.6
810.3,86990.8
810.4,87161.1
810.5,87331.5
810.6,87502.1
810.7,87672.8
810.8,87843.6
810.9,88014.6
811.0,88185.7
811.1,88356.8
811.2,88528.1
811.3,88699.6
811.4,88871.1
811.5,89042.8
811.6,89214.6
811.7,89386.5
811.8,89558.6
811.9,89730.7
812.0,89903.0
812.1,90075.4
812.2,90247.9
812.3,90420.6
812.4,90593.3
812.5,90766.1
812.6,90939.1
812.7,91112.2
812.8,91285.3
812.9,91458.6
813.0,91631.9
813.1,91805.4
813.2,91978.9
813.3,92152.5
813.4,92326.3
813.5,92500.1
813.6,92674.0
813.7,92848.1
813.8,93022.2
813.9,93196.4
814.0,93370.8
814.1,93545.3
814.2,93719.8
814.3,93894.5
814.4,94069.3
814.5,94244.2
814.6,94419.2
814.7,94594.2
814.8,94769.4
814.9,94944.7
815.0,95120.2
815.1,95295.7
815.2,95471.3
815.3,95647.0
815.4,95822.9
815.5,95998.8
815.6,96174.9
815.7,96351.1
815.8,96527.4
815.9,96703.8
816.0,96880.4
816.1,97057.1
816.2,97233.8
816.3,97410.7
816.4,97587.8
816.5,97765.0
816.6,97942.3
816.7,98119.7
816.8,98297.3
816.9,98475.0
817.0,98652.8
817.1,98830.8
817.2,99009.0
817.3,99187.2
817.4,99365.6
817.5,99544.2
817.6,99722.9
817.7,99901.8
817.8,100080.8
817.9,100260.0
818.0,100439.4
818.1,100619.0
818.2,100798.7
818.3,100978.6
818.4,101158.6
818.5,101338.8
818.6,101519.2
818.7,101699.7
818.8,101880.4
818.9,102061.3
819.0,102242.3
819.1,102423.5
819.2,102604.9
819.3,102786.5
819.4,102968.2
819.5,103150.2
819.6,103332.3
819.7,103514.6
819.8,103697.1
819.9,103879.9
820.0,104062.9
820.1,104246.1
820.2,104429.6
820.3,104613.3
820.4,104797.2
820.5,104981.3
820.6,105165.7
820.7,105350.3
820.8,105535.1
820.9,105720.2
821.0,105905.5
821.1,106091.1
821.2,106276.9
821.3,106463.0
821.4,106649.3
821.5,106835.9
821.6,107022.8
821.7,107209.9
821.8,107397.3
821.9,107585.1
822.0,107773.2
822.1,107961.6
822.2,108150.4
822.3,108339.5
822.4,108528.9
822.5,108718.7
822.6,108908.8
822.7,109099.3
822.8,109290.2
822.9,109481.5
823.0,109673.2
823.1,109865.3
823.2,110057.9
823.3,110251.0
823.4,110444.6
823.5,110638.7
823.6,110833.4
823.7,111028.7
823.8,111224.5
823.9,111421.0
824.0,111618.0
824.1,111815.5
824.2,112013.6
824.3,112212.3
824.4,112411.5
824.5,112611.3
824.6,112811.6
824.7,113012.6
824.8,113214.1
824.9,113416.2
825.0,113618.9
825.1,113822.0
825.2,114025.7
825.3,114229.9
825.4,114434.5
825.5,114639.7
825.6,114845.4
825.7,115051.6
825.8,115258.3
825.9,115465.5
826.0,115673.2
826.1,115881.3
826.2,116089.8
826.3,116298.8
826.4,116508.0
826.5,116717.6
826.6,116927.6
826.7,117137.8
826.8,117348.4
826.9,117559.4
827.0,117770.7
827.1,117982.3
827.2,118194.2
827.3,118406.4
827.4,118619.0
827.5,118831.9
827.6,119045.1
827.7,119258.6
827.8,119472.4
827.9,119686.5
828.0,119900.8
828.1,120115.5
828.2,120330.4
828.3,120545.5
828.4,120760.9
828.5,120976.6
828.6,121192.5
828.7,121408.7
828.8,121625.1
828.9,121841.9
829.0,122058.9
829.1,122276.1
829.2,122493.7
829.3,122711.4
829.4,122929.4
829.5,123147.6
829.6,123366.1
829.7,123584.8
829.8,123803.7
829.9,124022.8
830.0,124242.2
830.1,124461.8
830.2,124681.6
830.3,124901.7
830.4,125122.1
830.5,125342.7
830.6,125563.6
830.7,125784.6
830.8,126005.9
830.9,126227.4
831.0,126449.0
831.1,126670.8
831.2,126892.9
831.3,127115.1
831.4,127337.4
831.5,127560.0
831.6,127782.7
831.7,128005.7
831.8,128228.8
831.9,128452.1
832.0,128675.6
832.1,128899.2
832.2,129123.1
832.3,129347.2
832.4,129571.5
832.5,129796.0
832.6,130020.7
832.7,130245.6
832.8,130470.8
832.9,130696.1
833.0,130921.6
833.1,131147.4
833.2,131373.3
833.3,131599.5
833.4,131826.0
833.5,132052.6
833.6,132279.5
833.7,132506.6
833.8,132733.9
833.9,132961.4
834.0,133189.2
834.1,133417.1
834.2,133645.2
834.3,133873.5
834.4,134102.0
834.5,134330.7
834.6,134559.7
834.7,134788.8
834.8,135018.1
834.9,135247.6
835.0,135477.4
835.1,135707.3
835.2,135937.5
835.3,136167.8
835.4,136398.3
835.5,136629.1
835.6,136860.0
835.7,137091.2
835.8,137322.5
835.9,137554.1
836.0,137785.9
836.1,138017.8
836.2,138250.0
836.3,138482.4
836.4,138715.1
836.5,138947.9
836.6,139180.9
836.7,139414.2
836.8,139647.6
836.9,139881.3
837.0,140115.1
837.1,140349.2
837.2,140583.5
837.3,140817.9
837.4,141052.6
837.5,141287.4
837.6,141522.4
837.7,141757.6
837.8,141993.1
837.9,142228.7
838.0,142464.5
838.1,142700.6
838.2,142936.9
838.3,143173.4
838.4,143410.2
838.5,143647.2
838.6,143884.4
838.7,144121.8
838.8,144359.4
838.9,144597.2
839.0,144835.3
839.1,145073.6
839.2,145312.1
839.3,145550.9
839.4,145789.9
839.5,146029.1
839.6,146268.6
839.7,146508.3
839.8,146748.2
839.9,146988.3
840.0,147228.7
840.1,147469.3
840.2,147710.1
840.3,147951.2
840.4,148192.5
840.5,148434.0
840.6,148675.8
840.7,148917.8
840.8,149160.1
840.9,149402.7
841.0,149645.4
841.1,149888.5
841.2,150131.8
841.3,150375.3
841.4,150619.2
841.5,150863.3
841.6,151107.6
841.7,151352.3
841.8,151597.2
841.9,151842.4
842.0,152087.9
842.1,152333.6
842.2,152579.6
842.3,152825.9
842.4,153072.3
842.5,153319.0
842.6,153565.9
842.7,153813.0
842.8,154060.3
842.9,154307.8
843.0,154555.5
843.1,154803.4
843.2,155051.6
843.3,155299.9
843.4,155548.4
843.5,155797.1
843.6,156046.0
843.7,156295.2
843.8,156544.6
843.9,156794.3
844.0,157044.1
844.1,157294.1
844.2,157544.4
844.3,157794.8
844.4,158045.4
844.5,158296.2
844.6,158547.2
844.7,158798.4
844.8,159049.8
844.9,159301.5
845.0,159553.3
845.1,159805.3
845.2,160057.5
845.3,160309.8
845.4,160562.4
845.5,160815.2
845.6,161068.1
845.7,161321.3
845.8,161574.8
845.9,161828.4
846.0,162082.3
846.1,162336.3
846.2,162590.6
846.3,162845.1
846.4,163099.7
846.5,163354.6
846.6,163609.6
846.7,163864.8
846.8,164120.3
846.9,164375.9
847.0,164631.7
