elev_ft,stor_af
1537.0,340000.0
1537.1,340250.0
1537.2,340500.0
1537.3,340750.0
1537.4,341000.0
1537.5,341250.0
1537.6,341500.0
1537.7,341750.0
1537.8,342000.0
1537.9,342250.0
1538.0,342500.0
1538.1,342750.0
1538.2,343000.0
1538.3,343250.0
1538.4,343500.0
1538.5,343750.0
1538.6,344000.0
1538.7,344250.0
1538.8,344500.0
1538.9,344750.0
1539.0,345000.0
1539.1,345250.0
1539.2,345500.0
1539.3,345750.0
1539.4,346000.0
1539.5,346250.0
1539.6,346500.0
1539.7,346750.0
1539.8,347000.0
1539.9,347250.0
1540.0,347500.0
1540.1,347750.0
1540.2,348000.0
1540.3,348250.0
1540.4,348500.0
1540.5,348750.0
1540.6,349000.0
1540.7,349250.0
1540.8,349500.0
1540.9,349750.0
1541.0,350000.0
1541.1,350250.0
1541.2,350500.0
1541.3,350750.0
1541.4,351000.0
1541.5,351250.0
1541.6,351500.0
1541.7,351750.0
1541.8,352000.0
1541.9,352250.0
1542.0,352500.0
1542.1,352750.0
1542.2,353000.0
1542.3,353250.0
1542.4,353500.0
1542.5,353750.0
1542.6,354000.0
1542.7,354250.0
1542.8,354500.0
1542.9,354750.0
1543.0,355000.0
1543.1,355250.0
1543.2,355500.0
1543.3,355750.0
1543.4,356000.0
1543.5,356250.0
1543.6,356500.0
1543.7,356750.0
1543.8,357000.0
1543.9,357250.0
1544.0,357500.0
1545.0,360000.0
1550.0,372500.0
